passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
72,23620.0,DTLA,LAX
73,23634.0,DTLA,LAX
74,23697.0,DTLA,LAX
75,23788.0,DTLA,LAX
76,23897.0,DTLA,LAX
77,24019.0,DTLA,LAX
78,24074.0,DTLA,LAX
79,24202.0,DTLA,LAX
80,24291.0,DTLA,LAX
81,24461.0,DTLA,LAX
82,24582.0,DTLA,LAX
83,24858.0,DTLA,LAX
84,24871.0,DTLA,LAX
85,24887.0,DTLA,LAX
86,24968.0,DTLA,LAX
87,25091.0,DTLA,LAX
88,25132.0,DTLA,LAX
89,25262.0,DTLA,LAX
90,25419.0,DTLA,LAX
91,25605.0,DTLA,LAX
92,25623.0,DTLA,LAX
93,25626.0,DTLA,LAX
94,25690.0,DTLA,LAX
95,25715.0,DTLA,LAX
96,25809.0,DTLA,LAX
97,25989.0,DTLA,LAX
98,26003.0,DTLA,LAX
99,26318.0,DTLA,LAX
100,26508.0,DTLA,LAX
101,26615.0,DTLA,LAX
102,26684.0,DTLA,LAX
103,26721.0,DTLA,LAX
104,26747.0,DTLA,LAX
105,26814.0,DTLA,LAX
106,26835.0,DTLA,LAX
107,26851.0,DTLA,LAX
108,26863.0,DTLA,LAX
109,27061.0,DTLA,LAX
110,27069.0,DTLA,LAX
111,27100.0,DTLA,LAX
112,27124.0,DTLA,LAX
113,27136.0,DTLA,LAX
114,27141.0,DTLA,LAX
115,27277.0,DTLA,LAX
116,27296.0,DTLA,LAX
117,27396.0,DTLA,LAX
118,27625.0,DTLA,LAX
119,27838.0,DTLA,LAX
120,28187.0,DTLA,LAX
121,28200.0,DTLA,LAX
122,28241.0,DTLA,LAX
123,28395.0,DTLA,LAX
124,28452.0,DTLA,LAX
125,28598.0,DTLA,LAX
126,28759.0,DTLA,LAX
127,28863.0,DTLA,LAX
128,28929.0,DTLA,LAX
129,29083.0,DTLA,LAX
130,29143.0,DTLA,LAX
131,29209.0,DTLA,LAX
132,29217.0,DTLA,LAX
133,29256.0,DTLA,LAX
134,29291.0,DTLA,LAX
135,29546.0,DTLA,LAX
136,29649.0,DTLA,LAX
137,30024.0,DTLA,LAX
138,30045.0,DTLA,LAX
139,30051.0,DTLA,LAX
140,30260.0,DTLA,LAX
141,30440.0,DTLA,LAX
142,30709.0,DTLA,LAX
143,31067.0,DTLA,LAX
144,31100.0,DTLA,LAX
145,31425.0,DTLA,LAX
146,31427.0,DTLA,LAX
147,31450.0,DTLA,LAX
148,31505.0,DTLA,LAX
149,31630.0,DTLA,LAX
150,31655.0,DTLA,LAX
151,31719.0,DTLA,LAX
152,31750.0,DTLA,LAX
153,31857.0,DTLA,LAX
154,32059.0,DTLA,LAX
155,32300.0,DTLA,LAX
156,32329.0,DTLA,LAX
157,32332.0,DTLA,LAX
158,32384.0,DTLA,LAX
159,32668.0,DTLA,LAX
160,32811.0,DTLA,LAX
161,32909.0,DTLA,LAX
162,32942.0,DTLA,LAX
163,33223.0,DTLA,LAX
164,33273.0,DTLA,LAX
165,33479.0,DTLA,LAX
166,33637.0,DTLA,LAX
167,33786.0,DTLA,LAX
168,33847.0,DTLA,LAX
169,34459.0,DTLA,LAX
170,34573.0,DTLA,LAX
171,34574.0,DTLA,LAX
172,34864.0,DTLA,LAX
173,34912.0,DTLA,LAX
174,34949.0,DTLA,LAX
175,34954.0,DTLA,LAX
176,35028.0,DTLA,LAX
177,35030.0,DTLA,LAX
178,35326.0,DTLA,LAX
179,35371.0,DTLA,LAX
180,35372.0,DTLA,LAX
181,35413.0,DTLA,LAX
182,35480.0,DTLA,LAX
183,35702.0,DTLA,LAX
184,35707.0,DTLA,LAX
185,35762.0,DTLA,LAX
186,35807.0,DTLA,LAX
187,35833.0,DTLA,LAX
188,35894.0,DTLA,LAX
189,35996.0,DTLA,LAX
190,36017.0,DTLA,LAX
191,36073.0,DTLA,LAX
192,36118.0,DTLA,LAX
193,36262.0,DTLA,LAX
194,36274.0,DTLA,LAX
195,36349.0,DTLA,LAX
196,36521.0,DTLA,LAX
197,36535.0,DTLA,LAX
198,36737.0,DTLA,LAX
199,36751.0,DTLA,LAX
200,36826.0,DTLA,LAX
201,36993.0,DTLA,LAX
202,36997.0,DTLA,LAX
203,37004.0,DTLA,LAX
204,37026.0,DTLA,LAX
205,37032.0,DTLA,LAX
206,37066.0,DTLA,LAX
207,37099.0,DTLA,LAX
208,37112.0,DTLA,LAX
209,37240.0,DTLA,LAX
210,37427.0,DTLA,LAX
211,37617.0,DTLA,LAX
212,37667.0,DTLA,LAX
213,37669.0,DTLA,LAX
214,37802.0,DTLA,LAX
215,37926.0,DTLA,LAX
216,38052.0,DTLA,LAX
217,38087.0,DTLA,LAX
218,38342.0,DTLA,LAX
219,38370.0,DTLA,LAX
220,38468.0,DTLA,LAX
221,38558.0,DTLA,LAX
222,38761.0,DTLA,LAX
223,38890.0,DTLA,LAX
224,39091.0,DTLA,LAX
225,39097.0,DTLA,LAX
226,39146.0,DTLA,LAX
227,39181.0,DTLA,LAX
228,39304.0,DTLA,LAX
229,39485.0,DTLA,LAX
230,39511.0,DTLA,LAX
231,39616.0,DTLA,LAX
232,39775.0,DTLA,LAX
233,39853.0,DTLA,LAX
234,39934.0,DTLA,LAX
235,39970.0,DTLA,LAX
236,40179.0,DTLA,LAX
237,40222.0,DTLA,LAX
238,40361.0,DTLA,LAX
239,40522.0,DTLA,LAX
240,40542.0,DTLA,LAX
241,40604.0,DTLA,LAX
242,40621.0,DTLA,LAX
243,40666.0,DTLA,LAX
244,40979.0,DTLA,LAX
245,41105.0,DTLA,LAX
246,41109.0,DTLA,LAX
247,41152.0,DTLA,LAX
248,41246.0,DTLA,LAX
249,41274.0,DTLA,LAX
250,41275.0,DTLA,LAX
251,41312.0,DTLA,LAX
252,41448.0,DTLA,LAX
253,41657.0,DTLA,LAX
254,41679.0,DTLA,LAX
255,41977.0,DTLA,LAX
256,42016.0,DTLA,LAX
257,42184.0,DTLA,LAX
258,42322.0,DTLA,LAX
259,42358.0,DTLA,LAX
260,42661.0,DTLA,LAX
261,43064.0,DTLA,LAX
262,43174.0,DTLA,LAX
263,43410.0,DTLA,LAX
264,43548.0,DTLA,LAX
265,43658.0,DTLA,LAX
266,43783.0,DTLA,LAX
267,43796.0,DTLA,LAX
268,43813.0,DTLA,LAX
269,43821.0,DTLA,LAX
270,44353.0,DTLA,LAX
271,44603.0,DTLA,LAX
272,44716.0,DTLA,LAX
273,44777.0,DTLA,LAX
274,44999.0,DTLA,LAX
275,45820.0,DTLA,LAX
276,46099.0,DTLA,LAX
277,46199.0,DTLA,LAX
278,46504.0,DTLA,LAX
279,46873.0,DTLA,LAX
280,46993.0,DTLA,LAX
281,47002.0,DTLA,LAX
282,47042.0,DTLA,LAX
283,47215.0,DTLA,LAX
284,47324.0,DTLA,LAX
285,47386.0,DTLA,LAX
286,47506.0,DTLA,LAX
287,47570.0,DTLA,LAX
288,47675.0,DTLA,LAX
289,47753.0,DTLA,LAX
290,47854.0,DTLA,LAX
291,47899.0,DTLA,LAX
292,47966.0,DTLA,LAX
293,47991.0,DTLA,LAX
294,48062.0,DTLA,LAX
295,48122.0,DTLA,LAX
296,48430.0,DTLA,LAX
297,48659.0,DTLA,LAX
298,48853.0,DTLA,LAX
299,48869.0,DTLA,LAX
300,48959.0,DTLA,LAX
301,49108.0,DTLA,LAX
302,49158.0,DTLA,LAX
303,49266.0,DTLA,LAX
304,49313.0,DTLA,LAX
305,49469.0,DTLA,LAX
306,49756.0,DTLA,LAX
307,49805.0,DTLA,LAX
308,50022.0,DTLA,LAX
309,50095.0,DTLA,LAX
310,50278.0,DTLA,LAX
311,50392.0,DTLA,LAX
312,50611.0,DTLA,LAX
313,50614.0,DTLA,LAX
314,50723.0,DTLA,LAX
315,51847.0,DTLA,LAX
316,52119.0,DTLA,LAX
317,52286.0,DTLA,LAX
318,52304.0,DTLA,LAX
319,52446.0,DTLA,LAX
320,53038.0,DTLA,LAX
321,53714.0,DTLA,LAX
322,53943.0,DTLA,LAX
323,54457.0,DTLA,LAX
324,54496.0,DTLA,LAX
325,54544.0,DTLA,LAX
326,55113.0,DTLA,LAX
327,55169.0,DTLA,LAX
328,55171.0,DTLA,LAX
329,55274.0,DTLA,LAX
330,55368.0,DTLA,LAX
331,55369.0,DTLA,LAX
332,55429.0,DTLA,LAX
333,55483.0,DTLA,LAX
334,55553.0,DTLA,LAX
335,55930.0,DTLA,LAX
336,56030.0,DTLA,LAX
337,56054.0,DTLA,LAX
338,56596.0,DTLA,LAX
339,56672.0,DTLA,LAX
340,56953.0,DTLA,LAX
341,57072.0,DTLA,LAX
342,57358.0,DTLA,LAX
343,57694.0,DTLA,LAX
344,58058.0,DTLA,LAX
345,58398.0,DTLA,LAX
346,59177.0,DTLA,LAX
347,59383.0,DTLA,LAX
348,60557.0,DTLA,LAX
349,60578.0,DTLA,LAX
350,60633.0,DTLA,LAX
351,60725.0,DTLA,LAX
352,61372.0,DTLA,LAX
353,61540.0,DTLA,LAX
354,61657.0,DTLA,LAX
355,61942.0,DTLA,LAX
356,62259.0,DTLA,LAX
357,62901.0,DTLA,LAX
358,63077.0,DTLA,LAX
359,63770.0,DTLA,LAX
360,64143.0,DTLA,LAX
361,64257.0,DTLA,LAX
362,64882.0,DTLA,LAX
363,64946.0,DTLA,LAX
364,64993.0,DTLA,LAX
365,65164.0,DTLA,LAX
366,65531.0,DTLA,LAX
367,66019.0,DTLA,LAX
368,67988.0,DTLA,LAX
369,68873.0,DTLA,LAX
370,68892.0,DTLA,LAX
371,69451.0,DTLA,LAX
372,69909.0,DTLA,LAX
373,70000.0,DTLA,LAX
374,70111.0,DTLA,LAX
375,70573.0,DTLA,LAX
376,70958.0,DTLA,LAX
377,71005.0,DTLA,LAX
378,71238.0,DTLA,LAX
379,71635.0,DTLA,LAX
380,71649.0,DTLA,LAX
381,71862.0,DTLA,LAX
382,72482.0,DTLA,LAX
383,72529.0,DTLA,LAX
384,72666.0,DTLA,LAX
385,73052.0,DTLA,LAX
386,73103.0,DTLA,LAX
387,73225.0,DTLA,LAX
388,73229.0,DTLA,LAX
389,73565.0,DTLA,LAX
390,73638.0,DTLA,LAX
391,73938.0,DTLA,LAX
392,73943.0,DTLA,LAX
393,74034.0,DTLA,LAX
394,74095.0,DTLA,LAX
395,74108.0,DTLA,LAX
396,74268.0,DTLA,LAX
397,74287.0,DTLA,LAX
398,74312.0,DTLA,LAX
399,74516.0,DTLA,LAX
400,74604.0,DTLA,LAX
401,74806.0,DTLA,LAX
402,74891.0,DTLA,LAX
403,75043.0,DTLA,LAX
404,75076.0,DTLA,LAX
405,75163.0,DTLA,LAX
406,75214.0,DTLA,LAX
407,75239.0,DTLA,LAX
408,75275.0,DTLA,LAX
409,75382.0,DTLA,LAX
410,75745.0,DTLA,LAX
411,75799.0,DTLA,LAX
412,75814.0,DTLA,LAX
413,75906.0,DTLA,LAX
414,75993.0,DTLA,LAX
415,76116.0,DTLA,LAX
416,76141.0,DTLA,LAX
417,76678.0,DTLA,LAX
418,76778.0,DTLA,LAX
419,76813.0,DTLA,LAX
420,76978.0,DTLA,LAX
421,77039.0,DTLA,LAX
422,77260.0,DTLA,LAX
423,77470.0,DTLA,LAX
424,77592.0,DTLA,LAX
425,77710.0,DTLA,LAX
426,77831.0,DTLA,LAX
427,77871.0,DTLA,LAX
428,77943.0,DTLA,LAX
429,77975.0,DTLA,LAX
430,78230.0,DTLA,LAX
431,78247.0,DTLA,LAX
432,78404.0,DTLA,LAX
433,78529.0,DTLA,LAX
434,78680.0,DTLA,LAX
435,78842.0,DTLA,LAX
436,78878.0,DTLA,LAX
437,79194.0,DTLA,LAX
438,79379.0,DTLA,LAX
439,79438.0,DTLA,LAX
440,79552.0,DTLA,LAX
441,79584.0,DTLA,LAX
442,79817.0,DTLA,LAX
443,79849.0,DTLA,LAX
444,79943.0,DTLA,LAX
445,79997.0,DTLA,LAX
446,80216.0,DTLA,LAX
447,80313.0,DTLA,LAX
448,80338.0,DTLA,LAX
449,80590.0,DTLA,LAX
450,80829.0,DTLA,LAX
451,80969.0,DTLA,LAX
452,80994.0,DTLA,LAX
453,81305.0,DTLA,LAX
454,81875.0,DTLA,LAX
455,82048.0,DTLA,LAX
456,82374.0,DTLA,LAX
457,82440.0,DTLA,LAX
458,82548.0,DTLA,LAX
459,82976.0,DTLA,LAX
460,83162.0,DTLA,LAX
461,83369.0,DTLA,LAX
462,83591.0,DTLA,LAX
463,84239.0,DTLA,LAX
464,84704.0,DTLA,LAX
465,85051.0,DTLA,LAX
466,85472.0,DTLA,LAX
467,85573.0,DTLA,LAX
468,86053.0,DTLA,LAX
469,86082.0,DTLA,LAX
470,86400.0,DTLA,LAX
471,0.0,LAX,DTLA
472,367.0,LAX,DTLA
473,449.0,LAX,DTLA
474,761.0,LAX,DTLA
475,1155.0,LAX,DTLA
476,1268.0,LAX,DTLA
477,1289.0,LAX,DTLA
478,2125.0,LAX,DTLA
479,2293.0,LAX,DTLA
480,2294.0,LAX,DTLA
481,2327.0,LAX,DTLA
482,2435.0,LAX,DTLA
483,3118.0,LAX,DTLA
484,3261.0,LAX,DTLA
485,3400.0,LAX,DTLA
486,3465.0,LAX,DTLA
487,3699.0,LAX,DTLA
488,4060.0,LAX,DTLA
489,4294.0,LAX,DTLA
490,5135.0,LAX,DTLA
491,5179.0,LAX,DTLA
492,5484.0,LAX,DTLA
493,5581.0,LAX,DTLA
494,5929.0,LAX,DTLA
495,5930.0,LAX,DTLA
496,6022.0,LAX,DTLA
497,6155.0,LAX,DTLA
498,6262.0,LAX,DTLA
499,13902.0,LAX,DTLA
500,19426.0,LAX,DTLA
501,19464.0,LAX,DTLA
502,19708.0,LAX,DTLA
503,19929.0,LAX,DTLA
504,20042.0,LAX,DTLA
505,20278.0,LAX,DTLA
506,20464.0,LAX,DTLA
507,20530.0,LAX,DTLA
508,22416.0,LAX,DTLA
509,22815.0,LAX,DTLA
510,22987.0,LAX,DTLA
511,24717.0,LAX,DTLA
512,24740.0,LAX,DTLA
513,24745.0,LAX,DTLA
514,24912.0,LAX,DTLA
515,25985.0,LAX,DTLA
516,26225.0,LAX,DTLA
517,26280.0,LAX,DTLA
518,26303.0,LAX,DTLA
519,26385.0,LAX,DTLA
520,26512.0,LAX,DTLA
521,26578.0,LAX,DTLA
522,26730.0,LAX,DTLA
523,26803.0,LAX,DTLA
524,26900.0,LAX,DTLA
525,27127.0,LAX,DTLA
526,27162.0,LAX,DTLA
527,27171.0,LAX,DTLA
528,27944.0,LAX,DTLA
529,27995.0,LAX,DTLA
530,28046.0,LAX,DTLA
531,28586.0,LAX,DTLA
532,28648.0,LAX,DTLA
533,28703.0,LAX,DTLA
534,29131.0,LAX,DTLA
535,29136.0,LAX,DTLA
536,29174.0,LAX,DTLA
537,29179.0,LAX,DTLA
538,29197.0,LAX,DTLA
539,29262.0,LAX,DTLA
540,29387.0,LAX,DTLA
541,29424.0,LAX,DTLA
542,29457.0,LAX,DTLA
543,29489.0,LAX,DTLA
544,29563.0,LAX,DTLA
545,29567.0,LAX,DTLA
546,29701.0,LAX,DTLA
547,29791.0,LAX,DTLA
548,29823.0,LAX,DTLA
549,29826.0,LAX,DTLA
550,29836.0,LAX,DTLA
551,29842.0,LAX,DTLA
552,29905.0,LAX,DTLA
553,29961.0,LAX,DTLA
554,29981.0,LAX,DTLA
555,30092.0,LAX,DTLA
556,30118.0,LAX,DTLA
557,30168.0,LAX,DTLA
558,30186.0,LAX,DTLA
559,30436.0,LAX,DTLA
560,30520.0,LAX,DTLA
561,30562.0,LAX,DTLA
562,30690.0,LAX,DTLA
563,30736.0,LAX,DTLA
564,30809.0,LAX,DTLA
565,31272.0,LAX,DTLA
566,31376.0,LAX,DTLA
567,31565.0,LAX,DTLA
568,31685.0,LAX,DTLA
569,31799.0,LAX,DTLA
570,31844.0,LAX,DTLA
571,31855.0,LAX,DTLA
572,31880.0,LAX,DTLA
573,31934.0,LAX,DTLA
574,32280.0,LAX,DTLA
575,32363.0,LAX,DTLA
576,32379.0,LAX,DTLA
577,32389.0,LAX,DTLA
578,32466.0,LAX,DTLA
579,32479.0,LAX,DTLA
580,32739.0,LAX,DTLA
581,32795.0,LAX,DTLA
582,32827.0,LAX,DTLA
583,32849.0,LAX,DTLA
584,33088.0,LAX,DTLA
585,33105.0,LAX,DTLA
586,33133.0,LAX,DTLA
587,33142.0,LAX,DTLA
588,33520.0,LAX,DTLA
589,33565.0,LAX,DTLA
590,33575.0,LAX,DTLA
591,33586.0,LAX,DTLA
592,33601.0,LAX,DTLA
593,33634.0,LAX,DTLA
594,33699.0,LAX,DTLA
595,33779.0,LAX,DTLA
596,33814.0,LAX,DTLA
597,33879.0,LAX,DTLA
598,33886.0,LAX,DTLA
599,33994.0,LAX,DTLA
600,34049.0,LAX,DTLA
601,34100.0,LAX,DTLA
602,34219.0,LAX,DTLA
603,34230.0,LAX,DTLA
604,34524.0,LAX,DTLA
605,34602.0,LAX,DTLA
606,34772.0,LAX,DTLA
607,35257.0,LAX,DTLA
608,35259.0,LAX,DTLA
609,35286.0,LAX,DTLA
610,35310.0,LAX,DTLA
611,35338.0,LAX,DTLA
612,35377.0,LAX,DTLA
613,35415.0,LAX,DTLA
614,35421.0,LAX,DTLA
615,35436.0,LAX,DTLA
616,35480.0,LAX,DTLA
617,35486.0,LAX,DTLA
618,35524.0,LAX,DTLA
619,35563.0,LAX,DTLA
620,35786.0,LAX,DTLA
621,35918.0,LAX,DTLA
622,36052.0,LAX,DTLA
623,36113.0,LAX,DTLA
624,36184.0,LAX,DTLA
625,36216.0,LAX,DTLA
626,36279.0,LAX,DTLA
627,36296.0,LAX,DTLA
628,36317.0,LAX,DTLA
629,36336.0,LAX,DTLA
630,36341.0,LAX,DTLA
631,36709.0,LAX,DTLA
632,36783.0,LAX,DTLA
633,36981.0,LAX,DTLA
634,37022.0,LAX,DTLA
635,37041.0,LAX,DTLA
636,37084.0,LAX,DTLA
637,37171.0,LAX,DTLA
638,37215.0,LAX,DTLA
639,37388.0,LAX,DTLA
640,37510.0,LAX,DTLA
641,37530.0,LAX,DTLA
642,37587.0,LAX,DTLA
643,37802.0,LAX,DTLA
644,37827.0,LAX,DTLA
645,37852.0,LAX,DTLA
646,37888.0,LAX,DTLA
647,37902.0,LAX,DTLA
648,37941.0,LAX,DTLA
649,38024.0,LAX,DTLA
650,38098.0,LAX,DTLA
651,38128.0,LAX,DTLA
652,38143.0,LAX,DTLA
653,38154.0,LAX,DTLA
654,38279.0,LAX,DTLA
655,38563.0,LAX,DTLA
656,38636.0,LAX,DTLA
657,38780.0,LAX,DTLA
658,38803.0,LAX,DTLA
659,38944.0,LAX,DTLA
660,38946.0,LAX,DTLA
661,38961.0,LAX,DTLA
662,38996.0,LAX,DTLA
663,39106.0,LAX,DTLA
664,39214.0,LAX,DTLA
665,39362.0,LAX,DTLA
666,39383.0,LAX,DTLA
667,39446.0,LAX,DTLA
668,39625.0,LAX,DTLA
669,39742.0,LAX,DTLA
670,39771.0,LAX,DTLA
671,39807.0,LAX,DTLA
672,39893.0,LAX,DTLA
673,40298.0,LAX,DTLA
674,40408.0,LAX,DTLA
675,40536.0,LAX,DTLA
676,40675.0,LAX,DTLA
677,40686.0,LAX,DTLA
678,40764.0,LAX,DTLA
679,40838.0,LAX,DTLA
680,40895.0,LAX,DTLA
681,41167.0,LAX,DTLA
682,41211.0,LAX,DTLA
683,41279.0,LAX,DTLA
684,41289.0,LAX,DTLA
685,41289.0,LAX,DTLA
686,41294.0,LAX,DTLA
687,41306.0,LAX,DTLA
688,41383.0,LAX,DTLA
689,41419.0,LAX,DTLA
690,41528.0,LAX,DTLA
691,41621.0,LAX,DTLA
692,41641.0,LAX,DTLA
693,41644.0,LAX,DTLA
694,41830.0,LAX,DTLA
695,41834.0,LAX,DTLA
696,41838.0,LAX,DTLA
697,41887.0,LAX,DTLA
698,41889.0,LAX,DTLA
699,41966.0,LAX,DTLA
700,42011.0,LAX,DTLA
701,42323.0,LAX,DTLA
702,42410.0,LAX,DTLA
703,42491.0,LAX,DTLA
704,42522.0,LAX,DTLA
705,42592.0,LAX,DTLA
706,42601.0,LAX,DTLA
707,42661.0,LAX,DTLA
708,42834.0,LAX,DTLA
709,43025.0,LAX,DTLA
710,43063.0,LAX,DTLA
711,43568.0,LAX,DTLA
712,43596.0,LAX,DTLA
713,43619.0,LAX,DTLA
714,43621.0,LAX,DTLA
715,43624.0,LAX,DTLA
716,43735.0,LAX,DTLA
717,44325.0,LAX,DTLA
718,44410.0,LAX,DTLA
719,44416.0,LAX,DTLA
720,44496.0,LAX,DTLA
721,44594.0,LAX,DTLA
722,45051.0,LAX,DTLA
723,45083.0,LAX,DTLA
724,45104.0,LAX,DTLA
725,45375.0,LAX,DTLA
726,45433.0,LAX,DTLA
727,45504.0,LAX,DTLA
728,45508.0,LAX,DTLA
729,45514.0,LAX,DTLA
730,45719.0,LAX,DTLA
731,45762.0,LAX,DTLA
732,45807.0,LAX,DTLA
733,45814.0,LAX,DTLA
734,45874.0,LAX,DTLA
735,46002.0,LAX,DTLA
736,46091.0,LAX,DTLA
737,46243.0,LAX,DTLA
738,46255.0,LAX,DTLA
739,46343.0,LAX,DTLA
740,46351.0,LAX,DTLA
741,46418.0,LAX,DTLA
742,46437.0,LAX,DTLA
743,46544.0,LAX,DTLA
744,46551.0,LAX,DTLA
745,46631.0,LAX,DTLA
746,46632.0,LAX,DTLA
747,46677.0,LAX,DTLA
748,46679.0,LAX,DTLA
749,46713.0,LAX,DTLA
750,46781.0,LAX,DTLA
751,46797.0,LAX,DTLA
752,46949.0,LAX,DTLA
753,47095.0,LAX,DTLA
754,47140.0,LAX,DTLA
755,47243.0,LAX,DTLA
756,47283.0,LAX,DTLA
757,47332.0,LAX,DTLA
758,47364.0,LAX,DTLA
759,47391.0,LAX,DTLA
760,47461.0,LAX,DTLA
761,47556.0,LAX,DTLA
762,47573.0,LAX,DTLA
763,47655.0,LAX,DTLA
764,47781.0,LAX,DTLA
765,47791.0,LAX,DTLA
766,47812.0,LAX,DTLA
767,47997.0,LAX,DTLA
768,48070.0,LAX,DTLA
769,48103.0,LAX,DTLA
770,48107.0,LAX,DTLA
771,48456.0,LAX,DTLA
772,48472.0,LAX,DTLA
773,48586.0,LAX,DTLA
774,48636.0,LAX,DTLA
775,49102.0,LAX,DTLA
776,49526.0,LAX,DTLA
777,49617.0,LAX,DTLA
778,49830.0,LAX,DTLA
779,50191.0,LAX,DTLA
780,50501.0,LAX,DTLA
781,50651.0,LAX,DTLA
782,50684.0,LAX,DTLA
783,50690.0,LAX,DTLA
784,50698.0,LAX,DTLA
785,50720.0,LAX,DTLA
786,50917.0,LAX,DTLA
787,51011.0,LAX,DTLA
788,51040.0,LAX,DTLA
789,51154.0,LAX,DTLA
790,51178.0,LAX,DTLA
791,51370.0,LAX,DTLA
792,51508.0,LAX,DTLA
793,51510.0,LAX,DTLA
794,51666.0,LAX,DTLA
795,51693.0,LAX,DTLA
796,51832.0,LAX,DTLA
797,51843.0,LAX,DTLA
798,51934.0,LAX,DTLA
799,51991.0,LAX,DTLA
800,52053.0,LAX,DTLA
801,52095.0,LAX,DTLA
802,52127.0,LAX,DTLA
803,52357.0,LAX,DTLA
804,52428.0,LAX,DTLA
805,52527.0,LAX,DTLA
806,52535.0,LAX,DTLA
807,52562.0,LAX,DTLA
808,52571.0,LAX,DTLA
809,52620.0,LAX,DTLA
810,52832.0,LAX,DTLA
811,52941.0,LAX,DTLA
812,53020.0,LAX,DTLA
813,53064.0,LAX,DTLA
814,53155.0,LAX,DTLA
815,53267.0,LAX,DTLA
816,53561.0,LAX,DTLA
817,53572.0,LAX,DTLA
818,53635.0,LAX,DTLA
819,53656.0,LAX,DTLA
820,53836.0,LAX,DTLA
821,53859.0,LAX,DTLA
822,53878.0,LAX,DTLA
823,54111.0,LAX,DTLA
824,54151.0,LAX,DTLA
825,54169.0,LAX,DTLA
826,54185.0,LAX,DTLA
827,54247.0,LAX,DTLA
828,54576.0,LAX,DTLA
829,54747.0,LAX,DTLA
830,54789.0,LAX,DTLA
831,55186.0,LAX,DTLA
832,55210.0,LAX,DTLA
833,55615.0,LAX,DTLA
834,55656.0,LAX,DTLA
835,55681.0,LAX,DTLA
836,55692.0,LAX,DTLA
837,55696.0,LAX,DTLA
838,55712.0,LAX,DTLA
839,56150.0,LAX,DTLA
840,56383.0,LAX,DTLA
841,56415.0,LAX,DTLA
842,56427.0,LAX,DTLA
843,56486.0,LAX,DTLA
844,56488.0,LAX,DTLA
845,56513.0,LAX,DTLA
846,56611.0,LAX,DTLA
847,56761.0,LAX,DTLA
848,56890.0,LAX,DTLA
849,56941.0,LAX,DTLA
850,57440.0,LAX,DTLA
851,57534.0,LAX,DTLA
852,58417.0,LAX,DTLA
853,58492.0,LAX,DTLA
854,58647.0,LAX,DTLA
855,58828.0,LAX,DTLA
856,58921.0,LAX,DTLA
857,58956.0,LAX,DTLA
858,59017.0,LAX,DTLA
859,59149.0,LAX,DTLA
860,59211.0,LAX,DTLA
861,59516.0,LAX,DTLA
862,60013.0,LAX,DTLA
863,60039.0,LAX,DTLA
864,60048.0,LAX,DTLA
865,60099.0,LAX,DTLA
866,60181.0,LAX,DTLA
867,60264.0,LAX,DTLA
868,60519.0,LAX,DTLA
869,60547.0,LAX,DTLA
