passenger_id,passenger_arrival_time,origin_vertiport_id,destination_vertiport_id
148,32707.0,DTLA,LAX
149,33014.0,DTLA,LAX
150,33271.0,DTLA,LAX
151,33288.0,DTLA,LAX
152,33437.0,DTLA,LAX
153,33462.0,DTLA,LAX
154,33972.0,DTLA,LAX
155,34062.0,DTLA,LAX
156,34068.0,DTLA,LAX
157,34353.0,DTLA,LAX
158,34578.0,DTLA,LAX
159,34620.0,DTLA,LAX
160,34953.0,DTLA,LAX
161,34984.0,DTLA,LAX
162,35006.0,DTLA,LAX
163,35021.0,DTLA,LAX
164,35244.0,DTLA,LAX
165,35295.0,DTLA,LAX
166,35490.0,DTLA,LAX
167,35712.0,DTLA,LAX
168,35918.0,DTLA,LAX
169,36191.0,DTLA,LAX
170,36220.0,DTLA,LAX
171,36335.0,DTLA,LAX
172,36368.0,DTLA,LAX
173,36623.0,DTLA,LAX
174,36680.0,DTLA,LAX
175,36916.0,DTLA,LAX
176,36993.0,DTLA,LAX
177,36998.0,DTLA,LAX
178,37119.0,DTLA,LAX
179,37314.0,DTLA,LAX
180,37945.0,DTLA,LAX
181,38013.0,DTLA,LAX
182,38112.0,DTLA,LAX
183,38232.0,DTLA,LAX
184,38478.0,DTLA,LAX
185,38497.0,DTLA,LAX
186,38918.0,DTLA,LAX
187,38960.0,DTLA,LAX
188,39335.0,DTLA,LAX
189,39612.0,DTLA,LAX
190,39786.0,DTLA,LAX
191,39804.0,DTLA,LAX
192,39850.0,DTLA,LAX
193,40020.0,DTLA,LAX
194,40161.0,DTLA,LAX
195,40310.0,DTLA,LAX
196,40330.0,DTLA,LAX
197,40450.0,DTLA,LAX
198,40665.0,DTLA,LAX
199,40908.0,DTLA,LAX
200,40920.0,DTLA,LAX
201,41024.0,DTLA,LAX
202,41400.0,DTLA,LAX
203,42017.0,DTLA,LAX
204,42050.0,DTLA,LAX
205,43326.0,DTLA,LAX
206,43337.0,DTLA,LAX
207,43347.0,DTLA,LAX
208,43436.0,DTLA,LAX
209,44288.0,DTLA,LAX
210,44354.0,DTLA,LAX
211,44557.0,DTLA,LAX
212,44776.0,DTLA,LAX
213,44909.0,DTLA,LAX
214,45049.0,DTLA,LAX
215,45074.0,DTLA,LAX
216,45375.0,DTLA,LAX
217,45547.0,DTLA,LAX
218,45560.0,DTLA,LAX
219,46053.0,DTLA,LAX
220,46217.0,DTLA,LAX
221,46292.0,DTLA,LAX
222,46441.0,DTLA,LAX
223,46548.0,DTLA,LAX
224,46606.0,DTLA,LAX
225,46771.0,DTLA,LAX
226,46965.0,DTLA,LAX
227,46966.0,DTLA,LAX
228,46974.0,DTLA,LAX
229,46987.0,DTLA,LAX
230,47231.0,DTLA,LAX
231,47325.0,DTLA,LAX
232,47351.0,DTLA,LAX
233,47430.0,DTLA,LAX
234,47823.0,DTLA,LAX
235,47852.0,DTLA,LAX
236,47988.0,DTLA,LAX
237,48114.0,DTLA,LAX
238,48256.0,DTLA,LAX
239,48278.0,DTLA,LAX
240,48502.0,DTLA,LAX
241,48947.0,DTLA,LAX
242,49133.0,DTLA,LAX
243,49172.0,DTLA,LAX
244,49252.0,DTLA,LAX
245,49298.0,DTLA,LAX
246,49344.0,DTLA,LAX
247,49830.0,DTLA,LAX
248,50131.0,DTLA,LAX
249,50151.0,DTLA,LAX
250,50347.0,DTLA,LAX
251,50477.0,DTLA,LAX
252,50485.0,DTLA,LAX
253,50527.0,DTLA,LAX
254,50681.0,DTLA,LAX
255,50814.0,DTLA,LAX
256,50950.0,DTLA,LAX
257,51011.0,DTLA,LAX
258,51261.0,DTLA,LAX
259,51548.0,DTLA,LAX
260,51667.0,DTLA,LAX
261,52016.0,DTLA,LAX
262,52092.0,DTLA,LAX
263,52108.0,DTLA,LAX
264,52336.0,DTLA,LAX
265,52432.0,DTLA,LAX
266,52555.0,DTLA,LAX
267,52628.0,DTLA,LAX
268,52768.0,DTLA,LAX
269,52981.0,DTLA,LAX
270,53491.0,DTLA,LAX
271,53547.0,DTLA,LAX
272,53597.0,DTLA,LAX
273,53778.0,DTLA,LAX
274,53944.0,DTLA,LAX
275,53975.0,DTLA,LAX
276,54100.0,DTLA,LAX
277,54304.0,DTLA,LAX
278,54332.0,DTLA,LAX
279,54395.0,DTLA,LAX
280,54419.0,DTLA,LAX
281,54812.0,DTLA,LAX
282,54828.0,DTLA,LAX
283,54846.0,DTLA,LAX
284,54920.0,DTLA,LAX
285,54950.0,DTLA,LAX
286,55040.0,DTLA,LAX
287,55168.0,DTLA,LAX
288,55450.0,DTLA,LAX
289,55545.0,DTLA,LAX
290,55714.0,DTLA,LAX
291,55767.0,DTLA,LAX
292,55919.0,DTLA,LAX
293,55986.0,DTLA,LAX
294,56034.0,DTLA,LAX
295,56115.0,DTLA,LAX
296,56274.0,DTLA,LAX
297,56498.0,DTLA,LAX
298,56552.0,DTLA,LAX
299,56581.0,DTLA,LAX
300,56829.0,DTLA,LAX
301,56834.0,DTLA,LAX
302,57047.0,DTLA,LAX
303,57149.0,DTLA,LAX
304,57216.0,DTLA,LAX
305,57269.0,DTLA,LAX
306,57295.0,DTLA,LAX
307,57326.0,DTLA,LAX
308,57350.0,DTLA,LAX
309,57377.0,DTLA,LAX
310,57643.0,DTLA,LAX
311,57698.0,DTLA,LAX
312,57715.0,DTLA,LAX
313,57904.0,DTLA,LAX
314,57922.0,DTLA,LAX
315,58051.0,DTLA,LAX
316,58214.0,DTLA,LAX
317,58261.0,DTLA,LAX
318,58301.0,DTLA,LAX
319,58457.0,DTLA,LAX
320,58546.0,DTLA,LAX
321,58731.0,DTLA,LAX
322,58768.0,DTLA,LAX
323,58928.0,DTLA,LAX
324,59128.0,DTLA,LAX
325,59149.0,DTLA,LAX
326,59156.0,DTLA,LAX
327,59168.0,DTLA,LAX
328,59274.0,DTLA,LAX
329,59385.0,DTLA,LAX
330,59456.0,DTLA,LAX
331,59568.0,DTLA,LAX
332,59595.0,DTLA,LAX
333,59633.0,DTLA,LAX
334,59699.0,DTLA,LAX
335,59751.0,DTLA,LAX
336,59803.0,DTLA,LAX
337,59810.0,DTLA,LAX
338,60285.0,DTLA,LAX
339,60356.0,DTLA,LAX
340,60366.0,DTLA,LAX
341,60477.0,DTLA,LAX
342,60549.0,DTLA,LAX
343,60610.0,DTLA,LAX
344,60658.0,DTLA,LAX
345,60870.0,DTLA,LAX
346,61133.0,DTLA,LAX
347,61382.0,DTLA,LAX
348,61443.0,DTLA,LAX
349,61530.0,DTLA,LAX
350,61538.0,DTLA,LAX
351,61662.0,DTLA,LAX
352,61693.0,DTLA,LAX
353,61771.0,DTLA,LAX
354,61885.0,DTLA,LAX
355,62189.0,DTLA,LAX
356,62690.0,DTLA,LAX
357,62704.0,DTLA,LAX
358,62764.0,DTLA,LAX
359,62793.0,DTLA,LAX
360,62871.0,DTLA,LAX
361,62887.0,DTLA,LAX
362,62909.0,DTLA,LAX
363,63136.0,DTLA,LAX
364,63240.0,DTLA,LAX
365,63286.0,DTLA,LAX
366,63334.0,DTLA,LAX
367,63343.0,DTLA,LAX
368,63393.0,DTLA,LAX
369,63412.0,DTLA,LAX
370,63505.0,DTLA,LAX
371,63581.0,DTLA,LAX
372,63686.0,DTLA,LAX
373,63722.0,DTLA,LAX
374,63735.0,DTLA,LAX
375,63896.0,DTLA,LAX
376,64062.0,DTLA,LAX
377,64101.0,DTLA,LAX
378,64108.0,DTLA,LAX
379,64272.0,DTLA,LAX
380,64430.0,DTLA,LAX
381,64441.0,DTLA,LAX
382,64461.0,DTLA,LAX
383,64618.0,DTLA,LAX
384,64763.0,DTLA,LAX
385,64850.0,DTLA,LAX
386,64859.0,DTLA,LAX
387,65133.0,DTLA,LAX
388,65146.0,DTLA,LAX
389,65164.0,DTLA,LAX
390,65640.0,DTLA,LAX
391,65880.0,DTLA,LAX
392,66005.0,DTLA,LAX
393,66405.0,DTLA,LAX
394,66580.0,DTLA,LAX
395,66615.0,DTLA,LAX
396,66620.0,DTLA,LAX
397,66668.0,DTLA,LAX
398,67124.0,DTLA,LAX
399,67177.0,DTLA,LAX
400,67236.0,DTLA,LAX
401,67392.0,DTLA,LAX
402,67443.0,DTLA,LAX
403,67654.0,DTLA,LAX
404,67892.0,DTLA,LAX
405,67955.0,DTLA,LAX
406,68123.0,DTLA,LAX
407,68149.0,DTLA,LAX
408,68201.0,DTLA,LAX
409,68257.0,DTLA,LAX
410,68589.0,DTLA,LAX
411,68663.0,DTLA,LAX
412,68783.0,DTLA,LAX
413,68895.0,DTLA,LAX
414,69066.0,DTLA,LAX
415,69083.0,DTLA,LAX
416,69147.0,DTLA,LAX
417,69696.0,DTLA,LAX
418,69809.0,DTLA,LAX
419,69810.0,DTLA,LAX
420,69978.0,DTLA,LAX
421,70248.0,DTLA,LAX
422,70428.0,DTLA,LAX
423,70570.0,DTLA,LAX
424,70668.0,DTLA,LAX
425,70803.0,DTLA,LAX
426,70808.0,DTLA,LAX
427,71235.0,DTLA,LAX
428,71266.0,DTLA,LAX
429,71345.0,DTLA,LAX
430,71712.0,DTLA,LAX
431,71877.0,DTLA,LAX
432,71917.0,DTLA,LAX
433,71985.0,DTLA,LAX
434,72028.0,DTLA,LAX
435,72057.0,DTLA,LAX
436,72142.0,DTLA,LAX
437,72180.0,DTLA,LAX
438,72406.0,DTLA,LAX
439,72456.0,DTLA,LAX
440,72476.0,DTLA,LAX
441,72485.0,DTLA,LAX
442,72502.0,DTLA,LAX
443,72547.0,DTLA,LAX
444,72564.0,DTLA,LAX
445,72571.0,DTLA,LAX
446,72577.0,DTLA,LAX
447,72631.0,DTLA,LAX
448,72694.0,DTLA,LAX
449,72697.0,DTLA,LAX
450,72766.0,DTLA,LAX
451,72880.0,DTLA,LAX
452,73061.0,DTLA,LAX
453,73100.0,DTLA,LAX
454,73101.0,DTLA,LAX
455,73316.0,DTLA,LAX
456,73339.0,DTLA,LAX
457,73608.0,DTLA,LAX
458,73734.0,DTLA,LAX
459,73736.0,DTLA,LAX
460,73811.0,DTLA,LAX
461,73824.0,DTLA,LAX
462,73929.0,DTLA,LAX
463,73951.0,DTLA,LAX
464,73963.0,DTLA,LAX
465,74116.0,DTLA,LAX
466,74186.0,DTLA,LAX
467,74241.0,DTLA,LAX
468,74423.0,DTLA,LAX
469,74485.0,DTLA,LAX
470,74544.0,DTLA,LAX
471,74584.0,DTLA,LAX
472,74653.0,DTLA,LAX
473,74657.0,DTLA,LAX
474,74710.0,DTLA,LAX
475,74727.0,DTLA,LAX
476,74804.0,DTLA,LAX
477,74980.0,DTLA,LAX
478,75008.0,DTLA,LAX
479,75034.0,DTLA,LAX
480,75193.0,DTLA,LAX
481,75265.0,DTLA,LAX
482,75510.0,DTLA,LAX
483,75533.0,DTLA,LAX
484,75665.0,DTLA,LAX
485,75693.0,DTLA,LAX
486,75766.0,DTLA,LAX
487,75873.0,DTLA,LAX
488,75882.0,DTLA,LAX
489,75988.0,DTLA,LAX
490,76259.0,DTLA,LAX
491,76296.0,DTLA,LAX
492,76320.0,DTLA,LAX
493,76342.0,DTLA,LAX
494,76358.0,DTLA,LAX
495,76375.0,DTLA,LAX
496,76474.0,DTLA,LAX
497,76521.0,DTLA,LAX
498,76531.0,DTLA,LAX
499,76628.0,DTLA,LAX
500,76667.0,DTLA,LAX
501,76684.0,DTLA,LAX
502,76732.0,DTLA,LAX
503,76747.0,DTLA,LAX
504,76812.0,DTLA,LAX
505,76902.0,DTLA,LAX
506,77016.0,DTLA,LAX
507,77069.0,DTLA,LAX
508,77229.0,DTLA,LAX
509,77346.0,DTLA,LAX
510,77519.0,DTLA,LAX
511,77523.0,DTLA,LAX
512,77543.0,DTLA,LAX
513,77595.0,DTLA,LAX
514,77773.0,DTLA,LAX
515,77892.0,DTLA,LAX
516,78006.0,DTLA,LAX
517,78232.0,DTLA,LAX
518,78259.0,DTLA,LAX
519,78416.0,DTLA,LAX
520,78556.0,DTLA,LAX
521,78596.0,DTLA,LAX
522,78677.0,DTLA,LAX
523,78884.0,DTLA,LAX
524,79012.0,DTLA,LAX
525,79113.0,DTLA,LAX
526,79381.0,DTLA,LAX
527,79432.0,DTLA,LAX
528,79482.0,DTLA,LAX
529,79592.0,DTLA,LAX
530,79620.0,DTLA,LAX
531,79793.0,DTLA,LAX
532,79799.0,DTLA,LAX
533,80348.0,DTLA,LAX
534,80430.0,DTLA,LAX
535,80504.0,DTLA,LAX
536,80830.0,DTLA,LAX
537,80856.0,DTLA,LAX
538,81469.0,DTLA,LAX
539,81489.0,DTLA,LAX
540,81675.0,DTLA,LAX
541,82231.0,DTLA,LAX
542,82797.0,DTLA,LAX
543,83218.0,DTLA,LAX
544,83944.0,DTLA,LAX
545,84047.0,DTLA,LAX
546,84130.0,DTLA,LAX
547,84208.0,DTLA,LAX
548,84560.0,DTLA,LAX
549,84571.0,DTLA,LAX
550,84641.0,DTLA,LAX
551,84807.0,DTLA,LAX
552,84864.0,DTLA,LAX
553,84971.0,DTLA,LAX
554,85026.0,DTLA,LAX
555,85129.0,DTLA,LAX
556,86096.0,DTLA,LAX
557,86400.0,DTLA,LAX
558,0.0,LAX,DTLA
559,116.0,LAX,DTLA
560,160.0,LAX,DTLA
561,202.0,LAX,DTLA
562,207.0,LAX,DTLA
563,210.0,LAX,DTLA
564,218.0,LAX,DTLA
565,395.0,LAX,DTLA
566,639.0,LAX,DTLA
567,735.0,LAX,DTLA
568,1128.0,LAX,DTLA
569,1186.0,LAX,DTLA
570,1538.0,LAX,DTLA
571,2498.0,LAX,DTLA
572,2948.0,LAX,DTLA
573,2989.0,LAX,DTLA
574,3001.0,LAX,DTLA
575,3042.0,LAX,DTLA
576,3271.0,LAX,DTLA
577,3271.0,LAX,DTLA
578,3282.0,LAX,DTLA
579,3508.0,LAX,DTLA
580,5068.0,LAX,DTLA
581,5994.0,LAX,DTLA
582,6075.0,LAX,DTLA
583,6142.0,LAX,DTLA
584,6973.0,LAX,DTLA
585,8943.0,LAX,DTLA
586,8966.0,LAX,DTLA
587,10678.0,LAX,DTLA
588,16542.0,LAX,DTLA
589,19930.0,LAX,DTLA
590,20980.0,LAX,DTLA
591,22248.0,LAX,DTLA
592,22869.0,LAX,DTLA
593,23593.0,LAX,DTLA
594,24167.0,LAX,DTLA
595,24518.0,LAX,DTLA
596,24979.0,LAX,DTLA
597,25070.0,LAX,DTLA
598,25229.0,LAX,DTLA
599,25265.0,LAX,DTLA
600,25573.0,LAX,DTLA
601,26968.0,LAX,DTLA
602,27002.0,LAX,DTLA
603,27073.0,LAX,DTLA
604,27211.0,LAX,DTLA
605,28507.0,LAX,DTLA
606,28512.0,LAX,DTLA
607,28793.0,LAX,DTLA
608,28972.0,LAX,DTLA
609,29131.0,LAX,DTLA
610,29183.0,LAX,DTLA
611,29342.0,LAX,DTLA
612,29390.0,LAX,DTLA
613,29689.0,LAX,DTLA
614,29854.0,LAX,DTLA
615,30282.0,LAX,DTLA
616,30406.0,LAX,DTLA
617,30601.0,LAX,DTLA
618,30702.0,LAX,DTLA
619,30714.0,LAX,DTLA
620,31288.0,LAX,DTLA
621,31369.0,LAX,DTLA
622,31440.0,LAX,DTLA
623,31481.0,LAX,DTLA
624,31539.0,LAX,DTLA
625,31635.0,LAX,DTLA
626,31650.0,LAX,DTLA
627,31698.0,LAX,DTLA
628,31743.0,LAX,DTLA
629,31758.0,LAX,DTLA
630,31963.0,LAX,DTLA
631,32389.0,LAX,DTLA
632,32406.0,LAX,DTLA
633,32463.0,LAX,DTLA
634,32791.0,LAX,DTLA
635,32891.0,LAX,DTLA
636,32901.0,LAX,DTLA
637,32914.0,LAX,DTLA
638,33269.0,LAX,DTLA
639,33274.0,LAX,DTLA
640,33286.0,LAX,DTLA
641,33297.0,LAX,DTLA
642,33323.0,LAX,DTLA
643,33375.0,LAX,DTLA
644,33412.0,LAX,DTLA
645,33480.0,LAX,DTLA
646,33593.0,LAX,DTLA
647,33742.0,LAX,DTLA
648,33769.0,LAX,DTLA
649,33788.0,LAX,DTLA
650,33789.0,LAX,DTLA
651,33827.0,LAX,DTLA
652,33863.0,LAX,DTLA
653,33985.0,LAX,DTLA
654,34017.0,LAX,DTLA
655,34063.0,LAX,DTLA
656,34562.0,LAX,DTLA
657,34589.0,LAX,DTLA
658,34804.0,LAX,DTLA
659,34888.0,LAX,DTLA
660,34916.0,LAX,DTLA
661,34930.0,LAX,DTLA
662,34945.0,LAX,DTLA
663,34963.0,LAX,DTLA
664,34977.0,LAX,DTLA
665,35162.0,LAX,DTLA
666,35339.0,LAX,DTLA
667,35492.0,LAX,DTLA
668,35529.0,LAX,DTLA
669,35556.0,LAX,DTLA
670,35585.0,LAX,DTLA
671,35664.0,LAX,DTLA
672,35750.0,LAX,DTLA
673,35956.0,LAX,DTLA
674,36129.0,LAX,DTLA
675,36190.0,LAX,DTLA
676,36222.0,LAX,DTLA
677,36288.0,LAX,DTLA
678,36300.0,LAX,DTLA
679,36301.0,LAX,DTLA
680,36313.0,LAX,DTLA
681,36346.0,LAX,DTLA
682,36400.0,LAX,DTLA
683,36532.0,LAX,DTLA
684,36676.0,LAX,DTLA
685,36960.0,LAX,DTLA
686,36998.0,LAX,DTLA
687,37036.0,LAX,DTLA
688,37079.0,LAX,DTLA
689,37137.0,LAX,DTLA
690,37142.0,LAX,DTLA
691,37211.0,LAX,DTLA
692,37235.0,LAX,DTLA
693,37292.0,LAX,DTLA
694,37357.0,LAX,DTLA
695,37368.0,LAX,DTLA
696,37518.0,LAX,DTLA
697,37630.0,LAX,DTLA
698,37821.0,LAX,DTLA
699,38126.0,LAX,DTLA
700,38231.0,LAX,DTLA
701,38425.0,LAX,DTLA
702,38523.0,LAX,DTLA
703,38555.0,LAX,DTLA
704,38581.0,LAX,DTLA
705,38588.0,LAX,DTLA
706,38619.0,LAX,DTLA
707,38636.0,LAX,DTLA
708,38736.0,LAX,DTLA
709,38785.0,LAX,DTLA
710,38850.0,LAX,DTLA
711,38872.0,LAX,DTLA
712,39079.0,LAX,DTLA
713,39126.0,LAX,DTLA
714,39169.0,LAX,DTLA
715,39169.0,LAX,DTLA
716,39218.0,LAX,DTLA
717,39233.0,LAX,DTLA
718,39294.0,LAX,DTLA
719,39353.0,LAX,DTLA
720,39440.0,LAX,DTLA
721,39462.0,LAX,DTLA
722,39519.0,LAX,DTLA
723,39648.0,LAX,DTLA
724,39791.0,LAX,DTLA
725,39914.0,LAX,DTLA
726,39945.0,LAX,DTLA
727,40244.0,LAX,DTLA
728,40579.0,LAX,DTLA
729,40647.0,LAX,DTLA
730,40695.0,LAX,DTLA
731,40719.0,LAX,DTLA
732,40984.0,LAX,DTLA
733,41186.0,LAX,DTLA
734,41306.0,LAX,DTLA
735,41337.0,LAX,DTLA
736,41683.0,LAX,DTLA
737,41909.0,LAX,DTLA
738,42094.0,LAX,DTLA
739,42245.0,LAX,DTLA
740,42250.0,LAX,DTLA
741,42254.0,LAX,DTLA
742,42321.0,LAX,DTLA
743,42429.0,LAX,DTLA
744,42472.0,LAX,DTLA
745,42502.0,LAX,DTLA
746,42552.0,LAX,DTLA
747,42566.0,LAX,DTLA
748,42625.0,LAX,DTLA
749,42633.0,LAX,DTLA
750,42822.0,LAX,DTLA
751,42851.0,LAX,DTLA
752,42885.0,LAX,DTLA
753,43238.0,LAX,DTLA
754,43282.0,LAX,DTLA
755,43293.0,LAX,DTLA
756,43327.0,LAX,DTLA
757,43392.0,LAX,DTLA
758,43613.0,LAX,DTLA
759,43650.0,LAX,DTLA
760,43776.0,LAX,DTLA
761,43801.0,LAX,DTLA
762,44106.0,LAX,DTLA
763,44116.0,LAX,DTLA
764,44763.0,LAX,DTLA
765,44970.0,LAX,DTLA
766,45138.0,LAX,DTLA
767,45401.0,LAX,DTLA
768,45481.0,LAX,DTLA
769,45575.0,LAX,DTLA
770,46247.0,LAX,DTLA
771,46268.0,LAX,DTLA
772,46344.0,LAX,DTLA
773,46377.0,LAX,DTLA
774,46388.0,LAX,DTLA
775,46472.0,LAX,DTLA
776,46479.0,LAX,DTLA
777,46516.0,LAX,DTLA
778,46527.0,LAX,DTLA
779,46543.0,LAX,DTLA
780,46697.0,LAX,DTLA
781,46867.0,LAX,DTLA
782,46887.0,LAX,DTLA
783,46913.0,LAX,DTLA
784,47375.0,LAX,DTLA
785,47555.0,LAX,DTLA
786,47721.0,LAX,DTLA
787,47753.0,LAX,DTLA
788,47763.0,LAX,DTLA
789,48129.0,LAX,DTLA
790,48299.0,LAX,DTLA
791,48496.0,LAX,DTLA
792,48641.0,LAX,DTLA
793,48694.0,LAX,DTLA
794,48812.0,LAX,DTLA
795,48909.0,LAX,DTLA
796,49149.0,LAX,DTLA
797,49232.0,LAX,DTLA
798,49232.0,LAX,DTLA
799,49424.0,LAX,DTLA
800,49506.0,LAX,DTLA
801,49614.0,LAX,DTLA
802,49905.0,LAX,DTLA
803,49909.0,LAX,DTLA
804,50070.0,LAX,DTLA
805,50402.0,LAX,DTLA
806,50415.0,LAX,DTLA
807,50478.0,LAX,DTLA
808,50501.0,LAX,DTLA
809,50936.0,LAX,DTLA
810,50996.0,LAX,DTLA
811,51029.0,LAX,DTLA
812,51102.0,LAX,DTLA
813,51257.0,LAX,DTLA
814,51381.0,LAX,DTLA
815,51905.0,LAX,DTLA
816,52026.0,LAX,DTLA
817,52033.0,LAX,DTLA
818,52240.0,LAX,DTLA
819,52571.0,LAX,DTLA
820,52613.0,LAX,DTLA
821,52660.0,LAX,DTLA
822,52856.0,LAX,DTLA
823,52893.0,LAX,DTLA
824,53126.0,LAX,DTLA
825,53149.0,LAX,DTLA
826,53213.0,LAX,DTLA
827,53222.0,LAX,DTLA
828,53266.0,LAX,DTLA
829,53528.0,LAX,DTLA
830,53932.0,LAX,DTLA
831,54206.0,LAX,DTLA
832,54262.0,LAX,DTLA
833,54326.0,LAX,DTLA
834,54442.0,LAX,DTLA
835,54499.0,LAX,DTLA
836,54506.0,LAX,DTLA
837,54526.0,LAX,DTLA
838,54553.0,LAX,DTLA
839,54733.0,LAX,DTLA
840,55086.0,LAX,DTLA
841,55316.0,LAX,DTLA
842,55325.0,LAX,DTLA
843,55366.0,LAX,DTLA
844,55422.0,LAX,DTLA
845,55424.0,LAX,DTLA
846,55451.0,LAX,DTLA
847,55479.0,LAX,DTLA
848,55599.0,LAX,DTLA
849,55775.0,LAX,DTLA
850,55842.0,LAX,DTLA
851,55892.0,LAX,DTLA
852,55986.0,LAX,DTLA
853,55997.0,LAX,DTLA
854,56038.0,LAX,DTLA
855,56112.0,LAX,DTLA
856,56115.0,LAX,DTLA
857,56342.0,LAX,DTLA
858,56687.0,LAX,DTLA
859,56729.0,LAX,DTLA
860,56865.0,LAX,DTLA
861,56952.0,LAX,DTLA
862,57095.0,LAX,DTLA
863,57104.0,LAX,DTLA
864,57443.0,LAX,DTLA
865,57654.0,LAX,DTLA
866,57661.0,LAX,DTLA
867,57699.0,LAX,DTLA
868,57707.0,LAX,DTLA
869,57729.0,LAX,DTLA
870,57775.0,LAX,DTLA
