date,hour,flight_distance,flight_time_A_B_rounded,energy_consumption_%_A_B,flight_time_B_A_rounded,energy_consumption_%_B_A
2018-09-14,16,110,50,55.0,35,40.0
2018-09-14,17,110,50,55.0,35,40.0
2018-09-14,18,110,50,52.5,35,40.0
2018-09-14,19,110,50,52.5,35,40.0
2018-09-14,20,110,50,52.5,35,40.0
2018-09-14,21,110,50,52.5,35,40.0
2018-09-14,22,110,45,52.5,35,40.0
2018-09-14,23,110,45,52.5,35,40.0
2018-10-08,0,110,30,37.5,55,62.5
2018-10-08,1,110,30,37.5,55,62.5
2018-10-08,2,110,30,37.5,55,62.5
2018-10-08,3,110,30,37.5,55,62.5
2018-10-08,4,110,30,37.5,55,62.5
2018-10-08,5,110,30,37.5,55,62.5
2018-10-08,6,110,35,37.5,55,62.5
2018-10-08,7,110,35,37.5,55,62.5
2018-10-08,8,110,35,37.5,55,60.0
2018-10-08,9,110,35,37.5,55,60.0
2018-10-08,10,110,35,37.5,55,60.0
2018-10-08,11,110,35,40.0,55,60.0
2018-10-08,12,110,35,37.5,55,60.0
2018-10-08,13,110,30,37.5,55,62.5
2018-10-08,14,110,30,37.5,55,62.5
2018-10-08,15,110,35,37.5,55,60.0
2018-10-08,16,110,35,40.0,55,60.0
2018-10-08,17,110,35,40.0,55,60.0
2018-10-08,18,110,35,40.0,50,60.0
2018-10-08,19,110,35,40.0,50,57.5
2018-10-08,20,110,35,40.0,50,57.5
2018-10-08,21,110,35,40.0,50,57.5
2018-10-08,22,110,35,40.0,50,57.5
2018-10-08,23,110,35,40.0,50,57.5
2020-04-03,0,110,35,42.5,45,52.5
2020-04-03,1,110,35,42.5,45,52.5
2020-04-03,2,110,35,42.5,45,52.5
2020-04-03,3,110,35,42.5,45,52.5
2020-04-03,4,110,35,42.5,45,52.5
2020-04-03,5,110,35,42.5,45,52.5
2020-04-03,6,110,35,42.5,45,52.5
2020-04-03,7,110,35,42.5,45,52.5
2020-04-03,8,110,35,42.5,45,52.5
2020-04-03,9,110,35,42.5,45,52.5
2020-04-03,10,110,35,42.5,45,52.5
2020-04-03,11,110,35,42.5,45,52.5
2020-04-03,12,110,35,42.5,45,52.5
2020-04-03,13,110,35,42.5,45,52.5
2020-04-03,14,110,35,40.0,45,52.5
2020-04-03,15,110,35,42.5,45,52.5
2020-04-03,16,110,35,42.5,45,52.5
2020-04-03,17,110,35,42.5,45,52.5
2020-04-03,18,110,35,42.5,45,52.5
2020-04-03,19,110,35,42.5,45,52.5
2020-04-03,20,110,35,42.5,45,52.5
2020-04-03,21,110,35,42.5,45,52.5
2020-04-03,22,110,35,42.5,45,52.5
2020-04-03,23,110,35,42.5,45,50.0
