date,hour,flight_distance,flight_time_A_B_rounded,energy_consumption_%_A_B,flight_time_B_A_rounded,energy_consumption_%_B_A
2018-11-20,22,50,25,27.5,20,22.5
2018-11-20,23,50,25,27.5,20,22.5
2019-09-20,0,50,20,22.5,25,27.5
2019-09-20,1,50,20,22.5,25,27.5
2019-09-20,2,50,20,22.5,25,27.5
2019-09-20,3,50,20,22.5,25,27.5
2019-09-20,4,50,20,22.5,25,27.5
2019-09-20,5,50,20,22.5,25,27.5
2019-09-20,6,50,20,22.5,25,27.5
2019-09-20,7,50,20,22.5,25,27.5
2019-09-20,8,50,20,22.5,25,27.5
2019-09-20,9,50,20,22.5,25,27.5
2019-09-20,10,50,20,22.5,25,27.5
2019-09-20,11,50,20,22.5,25,27.5
2019-09-20,12,50,20,22.5,25,27.5
2019-09-20,13,50,20,22.5,25,27.5
2019-09-20,14,50,20,22.5,25,27.5
2019-09-20,15,50,20,22.5,25,27.5
2019-09-20,16,50,20,22.5,25,27.5
2019-09-20,17,50,20,22.5,25,27.5
2019-09-20,18,50,20,22.5,25,27.5
2019-09-20,19,50,20,22.5,20,27.5
2019-09-20,20,50,20,22.5,20,27.5
2019-09-20,21,50,20,22.5,20,27.5
2019-09-20,22,50,20,22.5,20,27.5
2019-09-20,23,50,20,22.5,25,27.5
2019-11-02,0,50,20,25.0,20,25.0
2019-11-02,1,50,20,25.0,20,25.0
2019-11-02,2,50,20,25.0,20,25.0
2019-11-02,3,50,20,25.0,20,25.0
2019-11-02,4,50,20,25.0,20,25.0
2019-11-02,5,50,20,25.0,20,25.0
2019-11-02,6,50,20,25.0,20,25.0
2019-11-02,7,50,20,25.0,20,25.0
2019-11-02,8,50,20,25.0,20,25.0
2019-11-02,9,50,20,25.0,20,22.5
2019-11-02,10,50,20,25.0,20,25.0
2019-11-02,11,50,20,25.0,20,25.0
2019-11-02,12,50,20,25.0,20,25.0
2019-11-02,13,50,20,25.0,20,25.0
2019-11-02,14,50,20,25.0,20,25.0
2019-11-02,15,50,20,25.0,20,25.0
2019-11-02,16,50,20,25.0,20,25.0
2019-11-02,17,50,20,25.0,20,25.0
2019-11-02,18,50,20,25.0,20,25.0
2019-11-02,19,50,20,25.0,20,25.0
2019-11-02,20,50,20,25.0,20,25.0
2019-11-02,21,50,20,25.0,20,25.0
2019-11-02,22,50,20,25.0,20,25.0
2019-11-02,23,50,20,25.0,20,25.0
2020-04-21,0,50,20,25.0,20,25.0
2020-04-21,1,50,20,25.0,20,25.0
2020-04-21,2,50,20,22.5,20,25.0
2020-04-21,3,50,20,22.5,20,25.0
2020-04-21,4,50,20,22.5,20,25.0
2020-04-21,5,50,20,22.5,20,25.0
2020-04-21,6,50,20,22.5,20,25.0
2020-04-21,7,50,20,22.5,20,25.0
2020-04-21,8,50,20,22.5,20,25.0
2020-04-21,9,50,20,22.5,20,25.0
2020-04-21,10,50,20,22.5,20,27.5
2020-04-21,11,50,20,22.5,25,27.5
2020-04-21,12,50,20,22.5,25,27.5
2020-04-21,13,50,20,22.5,25,27.5
2020-04-21,14,50,20,22.5,25,27.5
2020-04-21,15,50,20,22.5,25,27.5
2020-04-21,16,50,20,22.5,25,27.5
2020-04-21,17,50,20,22.5,25,27.5
2020-04-21,18,50,20,22.5,25,27.5
2020-04-21,19,50,20,22.5,25,27.5
2020-04-21,20,50,20,22.5,25,27.5
2020-04-21,21,50,20,22.5,25,27.5
2020-04-21,22,50,20,22.5,25,27.5
2020-04-21,23,50,20,22.5,25,27.5
