date,hour,flight_distance,flight_time_A_B_rounded,energy_consumption_%_A_B,flight_time_B_A_rounded,energy_consumption_%_B_A
2015-10-29,16,70,20,27.5,35,42.5
2015-10-29,17,70,20,27.5,35,42.5
2015-10-29,18,70,20,27.5,35,40.0
2015-10-29,19,70,20,27.5,35,42.5
2015-10-29,20,70,20,27.5,35,42.5
2015-10-29,21,70,20,27.5,35,42.5
2015-10-29,22,70,20,27.5,35,42.5
2015-10-29,23,70,20,27.5,35,42.5
2018-08-28,0,70,25,32.5,25,32.5
2018-08-28,1,70,25,32.5,25,32.5
2018-08-28,2,70,25,32.5,25,32.5
2018-08-28,3,70,25,32.5,25,32.5
2018-08-28,4,70,25,32.5,25,32.5
2018-08-28,5,70,25,32.5,25,32.5
2018-08-28,6,70,25,32.5,25,32.5
2018-08-28,7,70,25,32.5,25,32.5
2018-08-28,8,70,25,32.5,25,32.5
2018-08-28,9,70,25,32.5,25,32.5
2018-08-28,10,70,25,32.5,25,32.5
2018-08-28,11,70,25,32.5,25,30.0
2018-08-28,12,70,25,32.5,25,30.0
2018-08-28,13,70,25,32.5,25,30.0
2018-08-28,14,70,30,32.5,25,30.0
2018-08-28,15,70,30,32.5,25,30.0
2018-08-28,16,70,30,32.5,25,30.0
2018-08-28,17,70,30,32.5,25,30.0
2018-08-28,18,70,30,32.5,25,30.0
2018-08-28,19,70,30,32.5,25,30.0
2018-08-28,20,70,30,32.5,25,30.0
2018-08-28,21,70,30,32.5,25,30.0
2018-08-28,22,70,30,32.5,25,30.0
2018-08-28,23,70,30,32.5,25,30.0
2018-10-02,0,70,30,35.0,25,30.0
2018-10-02,1,70,30,35.0,25,30.0
2018-10-02,2,70,30,35.0,25,30.0
2018-10-02,3,70,30,35.0,25,30.0
2018-10-02,4,70,30,37.5,25,27.5
2018-10-02,5,70,30,37.5,25,27.5
2018-10-02,6,70,30,37.5,25,27.5
2018-10-02,7,70,30,37.5,25,27.5
2018-10-02,8,70,35,37.5,25,27.5
2018-10-02,9,70,30,37.5,25,27.5
2018-10-02,10,70,35,37.5,25,27.5
2018-10-02,11,70,35,40.0,25,27.5
2018-10-02,12,70,35,37.5,25,27.5
2018-10-02,13,70,35,37.5,25,27.5
2018-10-02,14,70,35,37.5,25,27.5
2018-10-02,15,70,35,37.5,25,27.5
2018-10-02,16,70,35,37.5,25,27.5
2018-10-02,17,70,35,37.5,25,27.5
2018-10-02,18,70,30,37.5,25,27.5
2018-10-02,19,70,30,37.5,25,27.5
2018-10-02,20,70,30,37.5,25,27.5
2018-10-02,21,70,30,37.5,25,27.5
2018-10-02,22,70,30,37.5,25,27.5
2018-10-02,23,70,30,37.5,25,27.5
2019-04-21,0,70,25,30.0,30,35.0
2019-04-21,1,70,25,30.0,30,35.0
2019-04-21,2,70,25,30.0,30,35.0
2019-04-21,3,70,25,27.5,30,37.5
2019-04-21,4,70,25,27.5,30,37.5
2019-04-21,5,70,25,27.5,30,37.5
2019-04-21,6,70,25,27.5,30,37.5
2019-04-21,7,70,25,27.5,30,37.5
2019-04-21,8,70,25,27.5,30,37.5
2019-04-21,9,70,25,27.5,30,37.5
2019-04-21,10,70,25,27.5,30,37.5
2019-04-21,11,70,25,27.5,35,37.5
2019-04-21,12,70,25,27.5,35,40.0
2019-04-21,13,70,25,27.5,35,40.0
2019-04-21,14,70,25,27.5,35,37.5
2019-04-21,15,70,25,27.5,35,37.5
2019-04-21,16,70,25,27.5,35,37.5
2019-04-21,17,70,25,27.5,35,37.5
2019-04-21,18,70,25,27.5,35,37.5
2019-04-21,19,70,25,27.5,35,37.5
2019-04-21,20,70,25,27.5,35,37.5
2019-04-21,21,70,25,27.5,35,37.5
2019-04-21,22,70,25,27.5,35,37.5
2019-04-21,23,70,25,27.5,35,37.5
