date,hour,flight_distance,flight_time_A_B_rounded,energy_consumption_%_A_B,flight_time_B_A_rounded,energy_consumption_%_B_A
2019-01-20,5,30,15,17.5,15,17.5
2019-01-20,6,30,15,17.5,10,17.5
2019-01-20,7,30,15,17.5,10,17.5
2019-01-20,8,30,15,17.5,15,17.5
2019-01-20,9,30,15,20.0,10,17.5
2019-01-20,10,30,15,20.0,10,17.5
2019-01-20,11,30,15,20.0,10,17.5
2019-01-20,12,30,15,20.0,10,17.5
2019-01-20,13,30,15,20.0,10,17.5
2019-01-20,14,30,15,17.5,15,17.5
2019-01-20,15,30,15,17.5,15,17.5
2019-01-20,16,30,15,17.5,15,17.5
2019-01-20,17,30,15,17.5,15,17.5
2019-01-20,18,30,15,17.5,15,17.5
2019-01-20,19,30,15,17.5,15,17.5
2019-01-20,20,30,15,17.5,15,17.5
2019-01-20,21,30,15,17.5,15,17.5
2019-01-20,22,30,15,17.5,15,17.5
2019-01-20,23,30,15,17.5,15,17.5
2019-03-19,0,30,15,17.5,15,17.5
2019-03-19,1,30,15,17.5,15,17.5
2019-03-19,2,30,15,17.5,15,17.5
2019-03-19,3,30,15,17.5,15,17.5
2019-03-19,4,30,15,17.5,15,17.5
2019-03-19,5,30,15,17.5,15,17.5
2019-03-19,6,30,15,17.5,15,17.5
2019-03-19,7,30,15,17.5,15,17.5
2019-03-19,8,30,15,17.5,15,17.5
2019-03-19,9,30,15,17.5,15,17.5
2019-03-19,10,30,15,17.5,15,17.5
2019-03-19,11,30,15,17.5,15,17.5
2019-03-19,12,30,15,17.5,15,17.5
2019-03-19,13,30,15,17.5,15,17.5
2019-03-19,14,30,15,17.5,15,17.5
2019-03-19,15,30,15,17.5,10,17.5
2019-03-19,16,30,15,20.0,10,17.5
2019-03-19,17,30,15,20.0,10,17.5
2019-03-19,18,30,15,20.0,10,17.5
2019-03-19,19,30,15,20.0,10,17.5
2019-03-19,20,30,15,20.0,10,17.5
2019-03-19,21,30,15,20.0,10,17.5
2019-03-19,22,30,15,20.0,10,17.5
2019-03-19,23,30,15,20.0,10,17.5
2019-03-26,0,30,15,20.0,10,17.5
2019-03-26,1,30,15,20.0,10,17.5
2019-03-26,2,30,15,20.0,10,17.5
2019-03-26,3,30,15,20.0,10,17.5
2019-03-26,4,30,15,20.0,10,17.5
2019-03-26,5,30,15,20.0,10,17.5
2019-03-26,6,30,15,20.0,10,17.5
2019-03-26,7,30,15,20.0,10,17.5
2019-03-26,8,30,15,20.0,10,17.5
2019-03-26,9,30,15,20.0,10,17.5
2019-03-26,10,30,15,20.0,10,17.5
2019-03-26,11,30,15,20.0,10,17.5
2019-03-26,12,30,15,20.0,10,17.5
2019-03-26,13,30,15,20.0,10,17.5
2019-03-26,14,30,15,20.0,10,17.5
2019-03-26,15,30,15,20.0,10,17.5
2019-03-26,16,30,15,20.0,10,17.5
2019-03-26,17,30,15,20.0,10,17.5
2019-03-26,18,30,15,20.0,10,17.5
2019-03-26,19,30,15,20.0,10,17.5
2019-03-26,20,30,15,20.0,10,17.5
2019-03-26,21,30,15,20.0,10,17.5
2019-03-26,22,30,15,20.0,10,17.5
2019-03-26,23,30,15,20.0,10,17.5
2019-03-30,0,30,10,17.5,15,20.0
2019-03-30,1,30,10,17.5,15,20.0
2019-03-30,2,30,10,17.5,15,20.0
2019-03-30,3,30,10,17.5,15,20.0
2019-03-30,4,30,10,17.5,15,20.0
2019-03-30,5,30,10,17.5,15,20.0
2019-03-30,6,30,10,17.5,15,20.0
2019-03-30,7,30,10,17.5,15,20.0
2019-03-30,8,30,10,17.5,15,20.0
2019-03-30,9,30,10,17.5,15,20.0
2019-03-30,10,30,10,17.5,15,20.0
2019-03-30,11,30,10,17.5,15,20.0
2019-03-30,12,30,10,17.5,15,20.0
2019-03-30,13,30,10,17.5,15,17.5
2019-03-30,14,30,15,17.5,15,17.5
2019-03-30,15,30,15,17.5,15,17.5
2019-03-30,16,30,15,17.5,15,17.5
2019-03-30,17,30,15,17.5,15,17.5
2019-03-30,18,30,15,17.5,15,17.5
2019-03-30,19,30,15,17.5,15,17.5
2019-03-30,20,30,15,17.5,15,17.5
2019-03-30,21,30,15,17.5,15,17.5
2019-03-30,22,30,15,17.5,15,17.5
2019-03-30,23,30,15,17.5,15,17.5
2019-09-23,0,30,15,17.5,15,17.5
2019-09-23,1,30,15,17.5,15,17.5
2019-09-23,2,30,15,17.5,15,17.5
2019-09-23,3,30,15,17.5,15,17.5
2019-09-23,4,30,15,17.5,15,17.5
2019-09-23,5,30,15,17.5,15,17.5
2019-09-23,6,30,15,17.5,15,17.5
2019-09-23,7,30,15,17.5,15,17.5
2019-09-23,8,30,15,17.5,15,17.5
2019-09-23,9,30,15,17.5,15,17.5
2019-09-23,10,30,15,17.5,15,17.5
2019-09-23,11,30,15,17.5,15,17.5
2019-09-23,12,30,15,17.5,15,17.5
2019-09-23,13,30,10,17.5,15,17.5
2019-09-23,14,30,10,17.5,15,17.5
2019-09-23,15,30,10,17.5,15,20.0
2019-09-23,16,30,10,17.5,15,20.0
2019-09-23,17,30,10,17.5,15,20.0
2019-09-23,18,30,10,17.5,15,20.0
2019-09-23,19,30,10,17.5,15,20.0
2019-09-23,20,30,10,17.5,15,20.0
2019-09-23,21,30,10,17.5,15,20.0
2019-09-23,22,30,10,17.5,15,20.0
2019-09-23,23,30,10,17.5,15,20.0
